site,week,year,order,variable,value 
GOV,26,2016,Coleoptera,Phyllophaga,0
GOV,27,2016,Coleoptera,Phyllophaga,0
GOV,28,2016,Coleoptera,Phyllophaga,0
GOV,29,2016,Coleoptera,Phyllophaga,0
GOV,30,2016,Coleoptera,Phyllophaga,0
GOV,31,2016,Coleoptera,Phyllophaga,0
GOV,32,2016,Coleoptera,Phyllophaga,0
GOV,33,2016,Coleoptera,Phyllophaga,0
GOV,35,2016,Coleoptera,Phyllophaga,0
GOV,36,2016,Coleoptera,Phyllophaga,0
GOV,37,2016,Coleoptera,Phyllophaga,0
HES,25,2015,Coleoptera,Phyllophaga,0
HES,27,2015,Coleoptera,Phyllophaga,0.666666667
HES,28,2015,Coleoptera,Phyllophaga,0.333333333
HES,29,2015,Coleoptera,Phyllophaga,0
HES,30,2015,Coleoptera,Phyllophaga,0
HES,31,2015,Coleoptera,Phyllophaga,0
HES,32,2015,Coleoptera,Phyllophaga,0
HES,33,2015,Coleoptera,Phyllophaga,0
HES,23,2016,Coleoptera,Phyllophaga,0.428571429
HES,24,2016,Coleoptera,Phyllophaga,0.214285714
HES,25,2016,Coleoptera,Phyllophaga,0.357142857
HES,26,2016,Coleoptera,Phyllophaga,0
HES,27,2016,Coleoptera,Phyllophaga,0
HES,28,2016,Coleoptera,Phyllophaga,0
HES,29,2016,Coleoptera,Phyllophaga,0
HES,30,2016,Coleoptera,Phyllophaga,0
HES,31,2016,Coleoptera,Phyllophaga,0
HES,32,2016,Coleoptera,Phyllophaga,0
HES,33,2016,Coleoptera,Phyllophaga,0
HES,34,2016,Coleoptera,Phyllophaga,0
HES,35,2016,Coleoptera,Phyllophaga,0
HES,36,2016,Coleoptera,Phyllophaga,0
HES,37,2016,Coleoptera,Phyllophaga,0
HOR,25,2015,Coleoptera,Phyllophaga,0
HOR,26,2015,Coleoptera,Phyllophaga,0
HOR,28,2015,Coleoptera,Phyllophaga,0
HOR,29,2015,Coleoptera,Phyllophaga,0
HOR,30,2015,Coleoptera,Phyllophaga,0
HOR,31,2015,Coleoptera,Phyllophaga,0
HOR,32,2015,Coleoptera,Phyllophaga,0
HOR,33,2015,Coleoptera,Phyllophaga,0
HOR,34,2015,Coleoptera,Phyllophaga,0
HOR,23,2016,Coleoptera,Phyllophaga,0.80952381
HOR,24,2016,Coleoptera,Phyllophaga,0.071428571
HOR,25,2016,Coleoptera,Phyllophaga,0.047619048
HOR,26,2016,Coleoptera,Phyllophaga,0
HOR,27,2016,Coleoptera,Phyllophaga,0.023809524
HOR,28,2016,Coleoptera,Phyllophaga,0.047619048
HOR,29,2016,Coleoptera,Phyllophaga,0
HOR,30,2016,Coleoptera,Phyllophaga,0
HOR,31,2016,Coleoptera,Phyllophaga,0
HOR,32,2016,Coleoptera,Phyllophaga,0
HOR,33,2016,Coleoptera,Phyllophaga,0
HOR,34,2016,Coleoptera,Phyllophaga,0
HOR,35,2016,Coleoptera,Phyllophaga,0
HOR,36,2016,Coleoptera,Phyllophaga,0
HOR,37,2016,Coleoptera,Phyllophaga,0
KER,27,2015,Coleoptera,Phyllophaga,0.076923077
KER,28,2015,Coleoptera,Phyllophaga,0
KER,29,2015,Coleoptera,Phyllophaga,0.230769231
KER,31,2015,Coleoptera,Phyllophaga,0.615384615
KER,32,2015,Coleoptera,Phyllophaga,0
KER,33,2015,Coleoptera,Phyllophaga,0
KER,34,2015,Coleoptera,Phyllophaga,0.076923077
KER,25,2016,Coleoptera,Phyllophaga,0.777777778
KER,26,2016,Coleoptera,Phyllophaga,0.055555556
KER,27,2016,Coleoptera,Phyllophaga,0
KER,28,2016,Coleoptera,Phyllophaga,0
KER,29,2016,Coleoptera,Phyllophaga,0
KER,30,2016,Coleoptera,Phyllophaga,0
KER,31,2016,Coleoptera,Phyllophaga,0.055555556
KER,32,2016,Coleoptera,Phyllophaga,0
KER,33,2016,Coleoptera,Phyllophaga,0
KER,34,2016,Coleoptera,Phyllophaga,0
KER,35,2016,Coleoptera,Phyllophaga,0.111111111
KER,36,2016,Coleoptera,Phyllophaga,0
KER,37,2016,Coleoptera,Phyllophaga,0
KER ,26,2015,Coleoptera,Phyllophaga,1
KER ,24,2016,Coleoptera,Phyllophaga,1
SIL,24,2015,Coleoptera,Phyllophaga,0.04
SIL,25,2015,Coleoptera,Phyllophaga,0
SIL,27,2015,Coleoptera,Phyllophaga,0
SIL,29,2015,Coleoptera,Phyllophaga,0.96
SIL,30,2015,Coleoptera,Phyllophaga,0
SIL,31,2015,Coleoptera,Phyllophaga,0
SIL,33,2015,Coleoptera,Phyllophaga,0
SIL,34,2015,Coleoptera,Phyllophaga,0
SIL,23,2016,Coleoptera,Phyllophaga,0.6
SIL,24,2016,Coleoptera,Phyllophaga,0.3
SIL,25,2016,Coleoptera,Phyllophaga,0.1
SIL,27,2016,Coleoptera,Phyllophaga,0
SIL,28,2016,Coleoptera,Phyllophaga,0
SIL,29,2016,Coleoptera,Phyllophaga,0
SIL,30,2016,Coleoptera,Phyllophaga,0
SIL,31,2016,Coleoptera,Phyllophaga,0
SIL,32,2016,Coleoptera,Phyllophaga,0
SIL,33,2016,Coleoptera,Phyllophaga,0
SIL,34,2016,Coleoptera,Phyllophaga,0
SIL,35,2016,Coleoptera,Phyllophaga,0
SIL,36,2016,Coleoptera,Phyllophaga,0
SIL,37,2016,Coleoptera,Phyllophaga,0
SWA,24,2015,Coleoptera,Phyllophaga,1
SWA,27,2015,Coleoptera,Phyllophaga,0
SWA,28,2015,Coleoptera,Phyllophaga,0
SWA,30,2015,Coleoptera,Phyllophaga,0
SWA,31,2015,Coleoptera,Phyllophaga,0
SWA,32,2015,Coleoptera,Phyllophaga,0
SWA,33,2015,Coleoptera,Phyllophaga,0
SWA,34,2015,Coleoptera,Phyllophaga,0
SWA,24,2016,Coleoptera,Phyllophaga,0.625
SWA,25,2016,Coleoptera,Phyllophaga,0.225
SWA,26,2016,Coleoptera,Phyllophaga,0.075
SWA,27,2016,Coleoptera,Phyllophaga,0
SWA,28,2016,Coleoptera,Phyllophaga,0
SWA,29,2016,Coleoptera,Phyllophaga,0
SWA,30,2016,Coleoptera,Phyllophaga,0
SWA,31,2016,Coleoptera,Phyllophaga,0
SWA,32,2016,Coleoptera,Phyllophaga,0
SWA,33,2016,Coleoptera,Phyllophaga,0
SWA,34,2016,Coleoptera,Phyllophaga,0
SWA,35,2016,Coleoptera,Phyllophaga,0
SWA,36,2016,Coleoptera,Phyllophaga,0.025
SWA,37,2016,Coleoptera,Phyllophaga,0.05
YEL,25,2015,Coleoptera,Phyllophaga,0
YEL,26,2015,Coleoptera,Phyllophaga,1
YEL,30,2015,Coleoptera,Phyllophaga,0
YEL,33,2015,Coleoptera,Phyllophaga,0
YEL,23,2016,Coleoptera,Phyllophaga,0.75
YEL,24,2016,Coleoptera,Phyllophaga,0
YEL,25,2016,Coleoptera,Phyllophaga,0.25
YEL,26,2016,Coleoptera,Phyllophaga,0
YEL,27,2016,Coleoptera,Phyllophaga,0
YEL,28,2016,Coleoptera,Phyllophaga,0
YEL,29,2016,Coleoptera,Phyllophaga,0
YEL,30,2016,Coleoptera,Phyllophaga,0
YEL,31,2016,Coleoptera,Phyllophaga,0
YEL,32,2016,Coleoptera,Phyllophaga,0
YEL,33,2016,Coleoptera,Phyllophaga,0
YEL,34,2016,Coleoptera,Phyllophaga,0
YEL,35,2016,Coleoptera,Phyllophaga,0
YEL,36,2016,Coleoptera,Phyllophaga,0
YEL,37,2016,Coleoptera,Phyllophaga,0
BAL,29,2015,Coleoptera,Scarabaeidae,0.181818182
BAL,30,2015,Coleoptera,Scarabaeidae,0.090909091
BAL,31,2015,Coleoptera,Scarabaeidae,0
BAL,32,2015,Coleoptera,Scarabaeidae,0
BAL,33,2015,Coleoptera,Scarabaeidae,0
BAL,34,2015,Coleoptera,Scarabaeidae,0.727272727
BAL,23,2016,Coleoptera,Scarabaeidae,0
BAL,24,2016,Coleoptera,Scarabaeidae,0.4
BAL,25,2016,Coleoptera,Scarabaeidae,0
BAL,26,2016,Coleoptera,Scarabaeidae,0
BAL,27,2016,Coleoptera,Scarabaeidae,0.1
BAL,28,2016,Coleoptera,Scarabaeidae,0
BAL,29,2016,Coleoptera,Scarabaeidae,0
BAL,30,2016,Coleoptera,Scarabaeidae,0
BAL,31,2016,Coleoptera,Scarabaeidae,0.25
BAL,32,2016,Coleoptera,Scarabaeidae,0
BAL,33,2016,Coleoptera,Scarabaeidae,0
BAL,34,2016,Coleoptera,Scarabaeidae,0.15
BAL,35,2016,Coleoptera,Scarabaeidae,0.05
BAL,36,2016,Coleoptera,Scarabaeidae,0
BAL,37,2016,Coleoptera,Scarabaeidae,0.05
COO,29,2015,Coleoptera,Scarabaeidae,1
COO,30,2015,Coleoptera,Scarabaeidae,0
COO,31,2015,Coleoptera,Scarabaeidae,0
COO,32,2015,Coleoptera,Scarabaeidae,0
COO,33,2015,Coleoptera,Scarabaeidae,0
COO,34,2015,Coleoptera,Scarabaeidae,0
COO,23,2016,Coleoptera,Scarabaeidae,0.611111111
COO,24,2016,Coleoptera,Scarabaeidae,0.111111111
COO,25,2016,Coleoptera,Scarabaeidae,0.055555556
COO,26,2016,Coleoptera,Scarabaeidae,0.055555556
COO,27,2016,Coleoptera,Scarabaeidae,0
COO,28,2016,Coleoptera,Scarabaeidae,0
COO,29,2016,Coleoptera,Scarabaeidae,0
COO,30,2016,Coleoptera,Scarabaeidae,0
COO,31,2016,Coleoptera,Scarabaeidae,0.055555556
COO,32,2016,Coleoptera,Scarabaeidae,0
COO,33,2016,Coleoptera,Scarabaeidae,0
COO,34,2016,Coleoptera,Scarabaeidae,0.055555556
COO,35,2016,Coleoptera,Scarabaeidae,0
COO,36,2016,Coleoptera,Scarabaeidae,0
COO,37,2016,Coleoptera,Scarabaeidae,0.055555556
ENG,29,2015,Coleoptera,Scarabaeidae,0.181818182
ENG,30,2015,Coleoptera,Scarabaeidae,0.272727273
ENG,31,2015,Coleoptera,Scarabaeidae,0.181818182
ENG,34,2015,Coleoptera,Scarabaeidae,0.363636364
ENG,23,2016,Coleoptera,Scarabaeidae,0.765957447
ENG,24,2016,Coleoptera,Scarabaeidae,0.021276596
ENG,25,2016,Coleoptera,Scarabaeidae,0.085106383
ENG,26,2016,Coleoptera,Scarabaeidae,0
ENG,27,2016,Coleoptera,Scarabaeidae,0
ENG,28,2016,Coleoptera,Scarabaeidae,0
ENG,29,2016,Coleoptera,Scarabaeidae,0.063829787
ENG,30,2016,Coleoptera,Scarabaeidae,0.042553191
ENG,31,2016,Coleoptera,Scarabaeidae,0
ENG,32,2016,Coleoptera,Scarabaeidae,0
ENG,33,2016,Coleoptera,Scarabaeidae,0
ENG,34,2016,Coleoptera,Scarabaeidae,0
ENG,35,2016,Coleoptera,Scarabaeidae,0.021276596
ENG,36,2016,Coleoptera,Scarabaeidae,0
ENG,37,2016,Coleoptera,Scarabaeidae,0
GOV,29,2015,Coleoptera,Scarabaeidae,0
GOV,30,2015,Coleoptera,Scarabaeidae,0
GOV,31,2015,Coleoptera,Scarabaeidae,1
GOV,33,2015,Coleoptera,Scarabaeidae,0
GOV,34,2015,Coleoptera,Scarabaeidae,0
GOV,24,2016,Coleoptera,Scarabaeidae,0
GOV,26,2016,Coleoptera,Scarabaeidae,0
GOV,27,2016,Coleoptera,Scarabaeidae,0
GOV,28,2016,Coleoptera,Scarabaeidae,0
GOV,29,2016,Coleoptera,Scarabaeidae,0
GOV,30,2016,Coleoptera,Scarabaeidae,0
GOV,31,2016,Coleoptera,Scarabaeidae,0
GOV,32,2016,Coleoptera,Scarabaeidae,0
GOV,33,2016,Coleoptera,Scarabaeidae,0
GOV,35,2016,Coleoptera,Scarabaeidae,0
GOV,36,2016,Coleoptera,Scarabaeidae,1
GOV,37,2016,Coleoptera,Scarabaeidae,0
HES,25,2015,Coleoptera,Scarabaeidae,0.071428571
HES,27,2015,Coleoptera,Scarabaeidae,0.857142857
HES,28,2015,Coleoptera,Scarabaeidae,0
HES,29,2015,Coleoptera,Scarabaeidae,0
HES,30,2015,Coleoptera,Scarabaeidae,0.071428571
HES,31,2015,Coleoptera,Scarabaeidae,0
HES,32,2015,Coleoptera,Scarabaeidae,0
HES,33,2015,Coleoptera,Scarabaeidae,0
HES,23,2016,Coleoptera,Scarabaeidae,0
HES,24,2016,Coleoptera,Scarabaeidae,0
HES,25,2016,Coleoptera,Scarabaeidae,0
HES,26,2016,Coleoptera,Scarabaeidae,0
HES,27,2016,Coleoptera,Scarabaeidae,0
HES,28,2016,Coleoptera,Scarabaeidae,0
HES,29,2016,Coleoptera,Scarabaeidae,0
HES,30,2016,Coleoptera,Scarabaeidae,0
HES,31,2016,Coleoptera,Scarabaeidae,1
HES,32,2016,Coleoptera,Scarabaeidae,0
HES,33,2016,Coleoptera,Scarabaeidae,0
HES,34,2016,Coleoptera,Scarabaeidae,0
HES,35,2016,Coleoptera,Scarabaeidae,0
HES,36,2016,Coleoptera,Scarabaeidae,0
HES,37,2016,Coleoptera,Scarabaeidae,0
HOR,25,2015,Coleoptera,Scarabaeidae,0.2
HOR,26,2015,Coleoptera,Scarabaeidae,0
HOR,28,2015,Coleoptera,Scarabaeidae,0.8
HOR,29,2015,Coleoptera,Scarabaeidae,0
HOR,30,2015,Coleoptera,Scarabaeidae,0
HOR,31,2015,Coleoptera,Scarabaeidae,0
HOR,32,2015,Coleoptera,Scarabaeidae,0
HOR,33,2015,Coleoptera,Scarabaeidae,0
HOR,34,2015,Coleoptera,Scarabaeidae,0
HOR,23,2016,Coleoptera,Scarabaeidae,0
HOR,24,2016,Coleoptera,Scarabaeidae,0
HOR,25,2016,Coleoptera,Scarabaeidae,0.166666667
HOR,26,2016,Coleoptera,Scarabaeidae,0
HOR,27,2016,Coleoptera,Scarabaeidae,0
HOR,28,2016,Coleoptera,Scarabaeidae,0.055555556
HOR,29,2016,Coleoptera,Scarabaeidae,0
HOR,30,2016,Coleoptera,Scarabaeidae,0
HOR,31,2016,Coleoptera,Scarabaeidae,0
HOR,32,2016,Coleoptera,Scarabaeidae,0
HOR,33,2016,Coleoptera,Scarabaeidae,0.333333333
HOR,34,2016,Coleoptera,Scarabaeidae,0
HOR,35,2016,Coleoptera,Scarabaeidae,0.277777778
HOR,36,2016,Coleoptera,Scarabaeidae,0.111111111
HOR,37,2016,Coleoptera,Scarabaeidae,0.055555556
KER,27,2015,Coleoptera,Scarabaeidae,0.0625
KER,28,2015,Coleoptera,Scarabaeidae,0.083333333
KER,29,2015,Coleoptera,Scarabaeidae,0
KER,31,2015,Coleoptera,Scarabaeidae,0.333333333
KER,32,2015,Coleoptera,Scarabaeidae,0.020833333
KER,33,2015,Coleoptera,Scarabaeidae,0.166666667
KER,34,2015,Coleoptera,Scarabaeidae,0.333333333
KER,25,2016,Coleoptera,Scarabaeidae,0.827586207
KER,26,2016,Coleoptera,Scarabaeidae,0.011494253
KER,27,2016,Coleoptera,Scarabaeidae,0.017241379
KER,28,2016,Coleoptera,Scarabaeidae,0
KER,29,2016,Coleoptera,Scarabaeidae,0.005747126
KER,30,2016,Coleoptera,Scarabaeidae,0.017241379
KER,31,2016,Coleoptera,Scarabaeidae,0.011494253
KER,32,2016,Coleoptera,Scarabaeidae,0.057471264
KER,33,2016,Coleoptera,Scarabaeidae,0
KER,34,2016,Coleoptera,Scarabaeidae,0.005747126
KER,35,2016,Coleoptera,Scarabaeidae,0.011494253
KER,36,2016,Coleoptera,Scarabaeidae,0.028735632
KER,37,2016,Coleoptera,Scarabaeidae,0.005747126
KER ,26,2015,Coleoptera,Scarabaeidae,0
KER ,24,2016,Coleoptera,Scarabaeidae,1
SIL,24,2015,Coleoptera,Scarabaeidae,0
SIL,25,2015,Coleoptera,Scarabaeidae,0.666666667
SIL,27,2015,Coleoptera,Scarabaeidae,0
SIL,29,2015,Coleoptera,Scarabaeidae,0
SIL,30,2015,Coleoptera,Scarabaeidae,0
SIL,31,2015,Coleoptera,Scarabaeidae,0.333333333
SIL,33,2015,Coleoptera,Scarabaeidae,0
SIL,34,2015,Coleoptera,Scarabaeidae,0
SIL,23,2016,Coleoptera,Scarabaeidae,0.222222222
SIL,24,2016,Coleoptera,Scarabaeidae,0.277777778
SIL,25,2016,Coleoptera,Scarabaeidae,0
SIL,27,2016,Coleoptera,Scarabaeidae,0
SIL,28,2016,Coleoptera,Scarabaeidae,0
SIL,29,2016,Coleoptera,Scarabaeidae,0
SIL,30,2016,Coleoptera,Scarabaeidae,0.166666667
SIL,31,2016,Coleoptera,Scarabaeidae,0
SIL,32,2016,Coleoptera,Scarabaeidae,0.055555556
SIL,33,2016,Coleoptera,Scarabaeidae,0.222222222
SIL,34,2016,Coleoptera,Scarabaeidae,0
SIL,35,2016,Coleoptera,Scarabaeidae,0
SIL,36,2016,Coleoptera,Scarabaeidae,0.055555556
SIL,37,2016,Coleoptera,Scarabaeidae,0
SWA,24,2015,Coleoptera,Scarabaeidae,0
SWA,27,2015,Coleoptera,Scarabaeidae,0.5
SWA,28,2015,Coleoptera,Scarabaeidae,0
SWA,30,2015,Coleoptera,Scarabaeidae,0.5
SWA,31,2015,Coleoptera,Scarabaeidae,0
SWA,32,2015,Coleoptera,Scarabaeidae,0
SWA,33,2015,Coleoptera,Scarabaeidae,0
SWA,34,2015,Coleoptera,Scarabaeidae,0
SWA,24,2016,Coleoptera,Scarabaeidae,0
SWA,25,2016,Coleoptera,Scarabaeidae,0.5
SWA,26,2016,Coleoptera,Scarabaeidae,0
SWA,27,2016,Coleoptera,Scarabaeidae,0
SWA,28,2016,Coleoptera,Scarabaeidae,0
SWA,29,2016,Coleoptera,Scarabaeidae,0
SWA,30,2016,Coleoptera,Scarabaeidae,0
SWA,31,2016,Coleoptera,Scarabaeidae,0
SWA,32,2016,Coleoptera,Scarabaeidae,0
SWA,33,2016,Coleoptera,Scarabaeidae,0
SWA,34,2016,Coleoptera,Scarabaeidae,0
SWA,35,2016,Coleoptera,Scarabaeidae,0.5
SWA,36,2016,Coleoptera,Scarabaeidae,0
SWA,37,2016,Coleoptera,Scarabaeidae,0
YEL,25,2015,Coleoptera,Scarabaeidae,0
YEL,26,2015,Coleoptera,Scarabaeidae,0
YEL,30,2015,Coleoptera,Scarabaeidae,0
YEL,33,2015,Coleoptera,Scarabaeidae,0
YEL,23,2016,Coleoptera,Scarabaeidae,0
YEL,24,2016,Coleoptera,Scarabaeidae,0
YEL,25,2016,Coleoptera,Scarabaeidae,0.066666667
YEL,26,2016,Coleoptera,Scarabaeidae,0
YEL,27,2016,Coleoptera,Scarabaeidae,0
YEL,28,2016,Coleoptera,Scarabaeidae,0
YEL,29,2016,Coleoptera,Scarabaeidae,0
YEL,30,2016,Coleoptera,Scarabaeidae,0
YEL,31,2016,Coleoptera,Scarabaeidae,0.266666667
YEL,32,2016,Coleoptera,Scarabaeidae,0.066666667
YEL,33,2016,Coleoptera,Scarabaeidae,0.133333333
YEL,34,2016,Coleoptera,Scarabaeidae,0.4
YEL,35,2016,Coleoptera,Scarabaeidae,0.066666667
YEL,36,2016,Coleoptera,Scarabaeidae,0
YEL,37,2016,Coleoptera,Scarabaeidae,0
BAL,29,2015,Coleoptera,Staphylinidae,0.111888112
BAL,30,2015,Coleoptera,Staphylinidae,0.475524476
BAL,31,2015,Coleoptera,Staphylinidae,0.167832168
BAL,32,2015,Coleoptera,Staphylinidae,0.167832168
BAL,33,2015,Coleoptera,Staphylinidae,0.020979021
BAL,34,2015,Coleoptera,Staphylinidae,0.055944056
BAL,23,2016,Coleoptera,Staphylinidae,0.019607843
BAL,24,2016,Coleoptera,Staphylinidae,0.142156863
BAL,25,2016,Coleoptera,Staphylinidae,0.117647059
BAL,26,2016,Coleoptera,Staphylinidae,0.026960784
BAL,27,2016,Coleoptera,Staphylinidae,0.200980392
BAL,28,2016,Coleoptera,Staphylinidae,0
BAL,29,2016,Coleoptera,Staphylinidae,0.068627451
BAL,30,2016,Coleoptera,Staphylinidae,0
BAL,31,2016,Coleoptera,Staphylinidae,0.279411765
BAL,32,2016,Coleoptera,Staphylinidae,0.007352941
BAL,33,2016,Coleoptera,Staphylinidae,0
BAL,34,2016,Coleoptera,Staphylinidae,0.107843137
BAL,35,2016,Coleoptera,Staphylinidae,0.029411765
BAL,36,2016,Coleoptera,Staphylinidae,0
BAL,37,2016,Coleoptera,Staphylinidae,0
COO,29,2015,Coleoptera,Staphylinidae,0.01320132
COO,30,2015,Coleoptera,Staphylinidae,0.267326733
COO,31,2015,Coleoptera,Staphylinidae,0.435643564
COO,32,2015,Coleoptera,Staphylinidae,0.079207921
COO,33,2015,Coleoptera,Staphylinidae,0.151815182
COO,34,2015,Coleoptera,Staphylinidae,0.052805281
COO,23,2016,Coleoptera,Staphylinidae,0.018484288
COO,24,2016,Coleoptera,Staphylinidae,0.133086876
COO,25,2016,Coleoptera,Staphylinidae,0.133086876
COO,26,2016,Coleoptera,Staphylinidae,0.059149723
COO,27,2016,Coleoptera,Staphylinidae,0.325323475
COO,28,2016,Coleoptera,Staphylinidae,0
COO,29,2016,Coleoptera,Staphylinidae,0.029574861
COO,30,2016,Coleoptera,Staphylinidae,0.025878004
COO,31,2016,Coleoptera,Staphylinidae,0.192236599
COO,32,2016,Coleoptera,Staphylinidae,0.059149723
COO,33,2016,Coleoptera,Staphylinidae,0
COO,34,2016,Coleoptera,Staphylinidae,0.022181146
COO,35,2016,Coleoptera,Staphylinidae,0
COO,36,2016,Coleoptera,Staphylinidae,0
COO,37,2016,Coleoptera,Staphylinidae,0.001848429
ENG,29,2015,Coleoptera,Staphylinidae,0.075
ENG,30,2015,Coleoptera,Staphylinidae,0.15
ENG,31,2015,Coleoptera,Staphylinidae,0.5875
ENG,34,2015,Coleoptera,Staphylinidae,0.1875
ENG,23,2016,Coleoptera,Staphylinidae,0.020452885
ENG,24,2016,Coleoptera,Staphylinidae,0.005843682
ENG,25,2016,Coleoptera,Staphylinidae,0.055514974
ENG,26,2016,Coleoptera,Staphylinidae,0.049671293
ENG,27,2016,Coleoptera,Staphylinidae,0.397370343
ENG,28,2016,Coleoptera,Staphylinidae,0.002921841
ENG,29,2016,Coleoptera,Staphylinidae,0.090577064
ENG,30,2016,Coleoptera,Staphylinidae,0.008765522
ENG,31,2016,Coleoptera,Staphylinidae,0.303871439
ENG,32,2016,Coleoptera,Staphylinidae,0.012417823
ENG,33,2016,Coleoptera,Staphylinidae,0.002191381
ENG,34,2016,Coleoptera,Staphylinidae,0.008765522
ENG,35,2016,Coleoptera,Staphylinidae,0.035062089
ENG,36,2016,Coleoptera,Staphylinidae,0.005843682
ENG,37,2016,Coleoptera,Staphylinidae,0.00073046
GOV,29,2015,Coleoptera,Staphylinidae,0
GOV,30,2015,Coleoptera,Staphylinidae,0.085714286
GOV,31,2015,Coleoptera,Staphylinidae,0.171428571
GOV,33,2015,Coleoptera,Staphylinidae,0.057142857
GOV,34,2015,Coleoptera,Staphylinidae,0.685714286
GOV,24,2016,Coleoptera,Staphylinidae,0.5
GOV,26,2016,Coleoptera,Staphylinidae,0
GOV,27,2016,Coleoptera,Staphylinidae,0
GOV,28,2016,Coleoptera,Staphylinidae,0
GOV,29,2016,Coleoptera,Staphylinidae,0.1
GOV,30,2016,Coleoptera,Staphylinidae,0
GOV,31,2016,Coleoptera,Staphylinidae,0
GOV,32,2016,Coleoptera,Staphylinidae,0
GOV,33,2016,Coleoptera,Staphylinidae,0
GOV,35,2016,Coleoptera,Staphylinidae,0.2
GOV,36,2016,Coleoptera,Staphylinidae,0
GOV,37,2016,Coleoptera,Staphylinidae,0.2
HES,25,2015,Coleoptera,Staphylinidae,0
HES,27,2015,Coleoptera,Staphylinidae,0.020408163
HES,28,2015,Coleoptera,Staphylinidae,0
HES,29,2015,Coleoptera,Staphylinidae,0.020408163
HES,30,2015,Coleoptera,Staphylinidae,0.551020408
HES,31,2015,Coleoptera,Staphylinidae,0.183673469
HES,32,2015,Coleoptera,Staphylinidae,0.183673469
HES,33,2015,Coleoptera,Staphylinidae,0.040816327
HES,23,2016,Coleoptera,Staphylinidae,0.002421308
HES,24,2016,Coleoptera,Staphylinidae,0.024213075
HES,25,2016,Coleoptera,Staphylinidae,0.1937046
HES,26,2016,Coleoptera,Staphylinidae,0.007263923
HES,27,2016,Coleoptera,Staphylinidae,0.04842615
HES,28,2016,Coleoptera,Staphylinidae,0.001210654
HES,29,2016,Coleoptera,Staphylinidae,0.16464891
HES,30,2016,Coleoptera,Staphylinidae,0
HES,31,2016,Coleoptera,Staphylinidae,0.426150121
HES,32,2016,Coleoptera,Staphylinidae,0.012106538
HES,33,2016,Coleoptera,Staphylinidae,0.004842615
HES,34,2016,Coleoptera,Staphylinidae,0.053268765
HES,35,2016,Coleoptera,Staphylinidae,0.05811138
HES,36,2016,Coleoptera,Staphylinidae,0.002421308
HES,37,2016,Coleoptera,Staphylinidae,0.001210654
HOR,25,2015,Coleoptera,Staphylinidae,0.013888889
HOR,26,2015,Coleoptera,Staphylinidae,0.041666667
HOR,28,2015,Coleoptera,Staphylinidae,0
HOR,29,2015,Coleoptera,Staphylinidae,0.138888889
HOR,30,2015,Coleoptera,Staphylinidae,0.402777778
HOR,31,2015,Coleoptera,Staphylinidae,0.111111111
HOR,32,2015,Coleoptera,Staphylinidae,0.097222222
HOR,33,2015,Coleoptera,Staphylinidae,0.138888889
HOR,34,2015,Coleoptera,Staphylinidae,0.055555556
HOR,23,2016,Coleoptera,Staphylinidae,0.150793651
HOR,24,2016,Coleoptera,Staphylinidae,0.047619048
HOR,25,2016,Coleoptera,Staphylinidae,0.206349206
HOR,26,2016,Coleoptera,Staphylinidae,0.023809524
HOR,27,2016,Coleoptera,Staphylinidae,0.182539683
HOR,28,2016,Coleoptera,Staphylinidae,0
HOR,29,2016,Coleoptera,Staphylinidae,0.063492063
HOR,30,2016,Coleoptera,Staphylinidae,0
HOR,31,2016,Coleoptera,Staphylinidae,0.158730159
HOR,32,2016,Coleoptera,Staphylinidae,0.031746032
HOR,33,2016,Coleoptera,Staphylinidae,0.007936508
HOR,34,2016,Coleoptera,Staphylinidae,0.079365079
HOR,35,2016,Coleoptera,Staphylinidae,0.015873016
HOR,36,2016,Coleoptera,Staphylinidae,0.031746032
HOR,37,2016,Coleoptera,Staphylinidae,0
KER,27,2015,Coleoptera,Staphylinidae,0.001869159
KER,28,2015,Coleoptera,Staphylinidae,0.029906542
KER,29,2015,Coleoptera,Staphylinidae,0
KER,31,2015,Coleoptera,Staphylinidae,0.538317757
KER,32,2015,Coleoptera,Staphylinidae,0.100934579
KER,33,2015,Coleoptera,Staphylinidae,0.164485981
KER,34,2015,Coleoptera,Staphylinidae,0.164485981
KER,25,2016,Coleoptera,Staphylinidae,0.452068618
KER,26,2016,Coleoptera,Staphylinidae,0.013118063
KER,27,2016,Coleoptera,Staphylinidae,0.226034309
KER,28,2016,Coleoptera,Staphylinidae,0.002018163
KER,29,2016,Coleoptera,Staphylinidae,0.113017154
KER,30,2016,Coleoptera,Staphylinidae,0.012108981
KER,31,2016,Coleoptera,Staphylinidae,0.080726539
KER,32,2016,Coleoptera,Staphylinidae,0.024217962
KER,33,2016,Coleoptera,Staphylinidae,0
KER,34,2016,Coleoptera,Staphylinidae,0.072653885
KER,35,2016,Coleoptera,Staphylinidae,0.004036327
KER,36,2016,Coleoptera,Staphylinidae,0
KER,37,2016,Coleoptera,Staphylinidae,0
KER ,26,2015,Coleoptera,Staphylinidae,1
KER ,24,2016,Coleoptera,Staphylinidae,0
